species,spp10,spp2,dir_species,image,subset
03667_Animalia_Chordata_Aves_Gruiformes_Rallidae_Porphyrio_poliocephalus,TRUE,TRUE,/courses/EDS232/inaturalist-2021/train_mini/03667_Animalia_Chordata_Aves_Gruiformes_Rallidae_Porphyrio_poliocephalus,c1165a9f-62eb-40a4-b0e2-9da3f539daef.jpg,validation
03667_Animalia_Chordata_Aves_Gruiformes_Rallidae_Porphyrio_poliocephalus,TRUE,TRUE,/courses/EDS232/inaturalist-2021/train_mini/03667_Animalia_Chordata_Aves_Gruiformes_Rallidae_Porphyrio_poliocephalus,c42f9444-ddfd-4a47-a3ac-1e2fd129fdbc.jpg,test
03667_Animalia_Chordata_Aves_Gruiformes_Rallidae_Porphyrio_poliocephalus,TRUE,TRUE,/courses/EDS232/inaturalist-2021/train_mini/03667_Animalia_Chordata_Aves_Gruiformes_Rallidae_Porphyrio_poliocephalus,d4597083-a774-4a90-b10b-feeda6a31134.jpg,test
03667_Animalia_Chordata_Aves_Gruiformes_Rallidae_Porphyrio_poliocephalus,TRUE,TRUE,/courses/EDS232/inaturalist-2021/train_mini/03667_Animalia_Chordata_Aves_Gruiformes_Rallidae_Porphyrio_poliocephalus,d709a26f-bafd-4abf-a8d4-9196ca161a63.jpg,test
03667_Animalia_Chordata_Aves_Gruiformes_Rallidae_Porphyrio_poliocephalus,TRUE,TRUE,/courses/EDS232/inaturalist-2021/train_mini/03667_Animalia_Chordata_Aves_Gruiformes_Rallidae_Porphyrio_poliocephalus,e2ec4c31-63c4-4a76-877d-a5204dcfe915.jpg,test
03667_Animalia_Chordata_Aves_Gruiformes_Rallidae_Porphyrio_poliocephalus,TRUE,TRUE,/courses/EDS232/inaturalist-2021/train_mini/03667_Animalia_Chordata_Aves_Gruiformes_Rallidae_Porphyrio_poliocephalus,e5cc2cf6-b15b-4a73-b824-2a4b2ab76c8d.jpg,test
03667_Animalia_Chordata_Aves_Gruiformes_Rallidae_Porphyrio_poliocephalus,TRUE,TRUE,/courses/EDS232/inaturalist-2021/train_mini/03667_Animalia_Chordata_Aves_Gruiformes_Rallidae_Porphyrio_poliocephalus,e7e4940c-152a-4f88-a30a-8d78238b73c3.jpg,test
03667_Animalia_Chordata_Aves_Gruiformes_Rallidae_Porphyrio_poliocephalus,TRUE,TRUE,/courses/EDS232/inaturalist-2021/train_mini/03667_Animalia_Chordata_Aves_Gruiformes_Rallidae_Porphyrio_poliocephalus,eb495f63-408c-414f-b59a-d53ad67be04a.jpg,test
03667_Animalia_Chordata_Aves_Gruiformes_Rallidae_Porphyrio_poliocephalus,TRUE,TRUE,/courses/EDS232/inaturalist-2021/train_mini/03667_Animalia_Chordata_Aves_Gruiformes_Rallidae_Porphyrio_poliocephalus,f8c19fac-8f69-44b4-8903-5a688b4f0cf7.jpg,test
03667_Animalia_Chordata_Aves_Gruiformes_Rallidae_Porphyrio_poliocephalus,TRUE,TRUE,/courses/EDS232/inaturalist-2021/train_mini/03667_Animalia_Chordata_Aves_Gruiformes_Rallidae_Porphyrio_poliocephalus,fe05d512-e02c-4972-a87c-76f474b9336c.jpg,test
03667_Animalia_Chordata_Aves_Gruiformes_Rallidae_Porphyrio_poliocephalus,TRUE,TRUE,/courses/EDS232/inaturalist-2021/train_mini/03667_Animalia_Chordata_Aves_Gruiformes_Rallidae_Porphyrio_poliocephalus,ffc08739-50bc-46bd-9a76-a4c82d21cd45.jpg,test
00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,00f477ba-8e2e-4f64-b1a2-4de70bf0f2b8.jpg,train
00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,0125d9e9-04fe-41cf-a548-d13539afdc0a.jpg,train
00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,02e02492-2e08-4f03-8efc-c6718b118275.jpg,train
00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,0b04368b-1fc7-4734-b9dc-18883adb1889.jpg,train
00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,0d0c6558-aded-468d-bb39-e1a872012a6b.jpg,train
00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,12524920-d329-41c4-a9bc-0392f99038e2.jpg,train
00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,12da0168-7591-4410-ab2f-edba53165c44.jpg,train
00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,1ce4a2c2-70b2-4859-a9dd-b2f8dbe40ee2.jpg,train
00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,1f06939b-4c2d-4d92-810c-d5c0ff9243a6.jpg,train
00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,1f545408-77fc-4490-92bb-d1f8e67d9a3f.jpg,train
00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,24f5fece-be2d-4cba-b029-2244b3196f9e.jpg,train
00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,27fe32f3-9ce6-4d19-aae4-6e92fe89d109.jpg,train
00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,357fb836-2c62-4f6b-9673-37b2b3f44725.jpg,train
00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,409cb626-34e4-415b-be5f-4614ad9bad53.jpg,train
00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,4d883c88-4a02-4694-9390-cc341c5e519d.jpg,train
00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,553f3c0d-f30a-4fbd-9f5a-7b93f152e699.jpg,train
00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,577fb053-a623-4440-aec2-115e3f501910.jpg,train
00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,59892b54-5a9f-4c31-99c3-ae3a782f3b44.jpg,train
00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,5d59784e-00b6-45aa-b1d8-67fba63dd059.jpg,train
00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,5fa37709-af29-4952-bb43-8d6e16f5c3c0.jpg,train
00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,6515d645-a552-4c4f-aea0-0aa12e21db5f.jpg,train
00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,6626da76-05af-4ef6-b32c-55d5e63e70d9.jpg,train
00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,66fb5a41-de46-4cfb-8d16-24d50307ddbf.jpg,train
00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,6d9c455c-cc7c-4ba7-bc94-844c236ad3b4.jpg,train
00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,795a487f-cc80-4fd6-88f1-bcd643eea781.jpg,train
00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,80da5c78-e0f5-455e-8ecd-d0d3eb7966e1.jpg,train
00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,85cc2983-252a-4c87-bcdb-5c2dfc604a28.jpg,train
00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,8aa7b0c6-a4dc-4b12-b39b-48f69a3bd4d1.jpg,train
00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,92e8ae27-be81-4a3c-a8c3-278d14298d1d.jpg,train
00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,96637c9e-bfec-41bc-9006-f3919f7bd9a6.jpg,train
00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,9771adf2-5451-4491-98d0-b591ce432da0.jpg,validation
00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,9aa1184b-6742-4dba-9a6b-738e291017c6.jpg,validation
00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,9c8c3306-aac9-419c-b7be-56d5ea04c963.jpg,validation
00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,a0b52b0a-5e07-4797-b831-8144a16cacdf.jpg,validation
00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,aaa79282-5d24-4760-8776-e7c6ffbdca9e.jpg,validation
00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,adb1a577-ea5e-49d0-9091-4d2ad44b5aa2.jpg,validation
00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,bfde4f7b-a264-44d5-a31d-067fa3d11113.jpg,validation
00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,c32cc203-fc05-4c37-9465-df51917cada3.jpg,validation
00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,c5eb6f9d-4e9b-4b9f-b79a-a7033084999e.jpg,validation
00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,c78c1ab7-e778-4a54-879c-c108f9eaf382.jpg,validation
00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,c7ecff05-554c-49b3-ad28-229bda0affbc.jpg,test
00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,cb0eace6-e4c3-4d62-ba03-65ecbac0d12a.jpg,test
00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,d8739202-d66a-48e7-b727-0f6eab792828.jpg,test
00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,db508c36-eef3-4e63-a134-38048f3e8220.jpg,test
00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,e42831de-b1a5-437b-b1bb-21ed0c5b157d.jpg,test
00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,e602e31d-de8c-427e-aaeb-6e43f73ec54e.jpg,test
00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,eb20c401-96b6-42f8-b8fd-ea62ede9ceb5.jpg,test
00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,ecc183b0-422a-4a63-a42f-ee453455a6d3.jpg,test
00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,f92e76b4-ba92-471d-b496-2868c807531a.jpg,test
00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00348_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_oculatus,f9d9e6fe-e6cd-49ec-a807-f69e465c6aac.jpg,test
03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,0560fd23-66ef-46b9-8434-135564ada234.jpg,train
03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,0702f85a-e204-4320-8fe3-7d0e10baae44.jpg,train
03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,0af17dff-71ea-4009-87c2-aa1399ab9ebf.jpg,train
03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,151a22cb-bba6-4927-a7f1-4e7bbbb62536.jpg,train
03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,194954e6-8a8e-4a73-bf0e-9a413ea9e563.jpg,train
03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,1b3a3d57-4255-4d1d-a48e-01af0030c531.jpg,train
03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,1e6becab-6e34-4d95-afd4-f8cc3d4d1a55.jpg,train
03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,1fa186ec-757b-4d4e-930a-a490a3bdebef.jpg,train
03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,2363ae8b-8733-4054-8a94-61b5c4db46fa.jpg,train
03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,24198787-d310-432e-9837-53f017b423b2.jpg,train
03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,24313dd6-d873-4094-9737-be784eb07677.jpg,train
03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,263c7da6-2c09-4284-8953-0d27314dda1d.jpg,train
03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,2ef521e7-7925-4c96-9d71-98e088abb4a8.jpg,train
03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,331a1f17-c25c-4b9d-b6c5-f89c0b8d950b.jpg,train
03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,34b5c955-9cc8-44ad-bf95-35e909b55e20.jpg,train
03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,34ff8cc3-0a15-494c-bf61-91b1d987a6a7.jpg,train
03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,40e84efb-f7f4-4059-9c7c-eb70b999555f.jpg,train
03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,440a9293-030a-4a91-af41-5781e3d2c0ef.jpg,train
03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,44abdd3f-2423-43cc-ae65-8ba00c5cfe9d.jpg,train
03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,4ba86570-d50f-4574-8d67-32c8e5c6dc83.jpg,train
03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,4e7c869f-a612-43cd-b4ce-8bdeedca7627.jpg,train
03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,500e4b6a-9c4b-4f3f-8de0-0ac42cbb8b74.jpg,train
03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,52709551-34de-4db6-95ba-67e3c01b0187.jpg,train
03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,5394fee5-8c5c-4bb5-97fd-6750b2611c6e.jpg,train
03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,65c165bf-fbb7-48c0-9dcd-1bbac4408ff0.jpg,train
03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,67921ee4-405a-4aa6-a5b7-a44e67bb87a7.jpg,train
03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,6f74748d-054b-4818-a349-b80409760356.jpg,train
03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,7549ac7e-c678-4e4c-a461-f4fad2455200.jpg,train
03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,76f000e6-f043-44bd-9820-bf425c96a546.jpg,train
03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,7b68ceb9-4367-4780-b80c-fd2fffe285b9.jpg,train
03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,7dc78a04-2014-45e2-acc4-f8b14ac0bb81.jpg,validation
